market,date,week,revenue,tv_spend,facebook_spend,search_spend,ooh_spend,print_spend,competitor_price,events,trend,seasonality,promotions
DE,2020-03-09,10,981118.36,41685.7,21000.15,18885.41,9460.24,8232.62,87.22,1.0,1.0029,0.9661,1.0
DE,2020-03-16,11,981140.34,41774.79,19812.62,15363.03,10740.3,7404.71,118.86,0.0,1.0032,0.9777,0.0
DE,2020-03-23,12,997150.41,43805.08,27443.6,25822.86,13470.93,10524.8,94.53,0.0,1.0034,0.9866,0.0
DE,2020-03-30,13,975410.94,50221.72,25567.69,19163.5,16013.39,9917.13,80.16,0.0,1.0037,0.9938,1.0
DE,2020-04-06,14,933632.55,54734.98,23580.75,19700.86,17033.9,5825.15,112.35,0.0,1.004,1.0,0.0
DE,2020-04-13,15,988212.15,42782.02,22023.96,21576.9,14842.28,8024.12,100.13,0.0,1.0043,1.0062,0.0
DE,2020-04-20,16,1043310.62,49560.63,22981.71,26174.9,13518.17,8804.55,111.05,0.0,1.0046,1.0134,0.0
DE,2020-04-27,17,990477.19,36402.99,17523.04,21258.08,14606.52,9788.52,102.77,0.0,1.0049,1.0223,0.0
DE,2020-05-04,18,1035336.42,48443.47,24605.08,15966.82,10921.92,9930.91,104.59,0.0,1.0052,1.0339,0.0
DE,2020-05-11,19,1017054.34,35262.26,16174.83,23063.86,12098.23,8792.93,103.63,0.0,1.0055,1.0485,0.0
DE,2020-05-18,20,1050013.85,50107.99,24003.89,18572.54,10306.49,9189.99,106.97,0.0,1.0057,1.0665,1.0
DE,2020-05-25,21,1010520.99,58569.53,25123.94,27974.11,9141.05,8226.85,122.77,0.0,1.006,1.0879,1.0
DE,2020-06-01,22,1075302.9,39066.84,20866.7,20017.82,12814.79,6929.56,109.71,0.0,1.0063,1.1122,0.0
DE,2020-06-08,23,1035470.69,22143.84,19023.83,10904.34,12270.24,7475.37,84.2,0.0,1.0066,1.1391,0.0
DE,2020-06-15,24,1101127.38,34547.93,20953.79,20787.16,13241.23,7789.69,104.47,0.0,1.0069,1.1674,0.0
DE,2020-06-22,25,1084877.07,47542.55,8157.17,26489.93,12693.27,7576.02,111.41,1.0,1.0072,1.1963,0.0
DE,2020-06-29,26,1113401.5,41623.6,19871.78,24645.21,11789.02,4668.9,112.03,0.0,1.0075,1.2242,0.0
DE,2020-07-06,27,1148853.06,38643.43,17988.17,25145.34,12272.64,6776.91,95.73,0.0,1.0078,1.25,0.0
DE,2020-07-13,28,1150658.59,43446.64,17893.61,14389.88,10753.4,7311.94,111.65,1.0,1.008,1.2721,0.0
DE,2020-07-20,29,1162569.79,38956.04,20266.74,20996.99,11534.32,6703.28,109.28,0.0,1.0083,1.2892,0.0
DE,2020-07-27,30,1121205.61,43406.42,17191.71,14932.54,8950.83,6636.46,125.73,0.0,1.0086,1.3001,0.0
DE,2020-08-03,31,1130673.44,40647.02,13252.06,17936.86,11061.68,7536.9,92.5,0.0,1.0089,1.3037,0.0
DE,2020-08-10,32,1193101.21,44097.28,16426.0,12600.45,11498.31,5302.52,94.93,0.0,1.0092,1.2992,0.0
DE,2020-08-17,33,1161745.74,35729.03,16893.61,14520.0,8661.54,4496.41,96.94,0.0,1.0095,1.2864,0.0
DE,2020-08-24,34,1091673.62,38888.18,16841.81,14236.71,9980.42,6126.78,95.1,0.0,1.0098,1.2651,0.0
DE,2020-08-31,35,1129228.96,30582.57,16819.63,19219.89,8556.05,7512.73,91.1,0.0,1.0101,1.2355,0.0
DE,2020-09-07,36,1075959.05,28426.86,19515.6,18744.43,8673.38,8644.06,72.37,0.0,1.0104,1.1985,0.0
DE,2020-09-14,37,1010506.93,43085.12,12571.9,16949.48,7468.18,7429.02,95.65,0.0,1.0107,1.155,0.0
DE,2020-09-21,38,1050998.78,33391.05,16565.88,11681.22,12032.93,4521.62,103.69,0.0,1.0109,1.1063,1.0
DE,2020-09-28,39,969286.47,37122.28,20112.09,14991.06,11637.04,6097.81,95.07,1.0,1.0112,1.0541,0.0
DE,2020-10-05,40,950453.42,32817.94,10457.53,13623.22,10640.3,6733.83,119.35,0.0,1.0115,1.0,0.0
DE,2020-10-12,41,933279.61,28385.27,16656.42,18875.37,13452.48,6659.92,100.13,0.0,1.0118,0.9459,1.0
DE,2020-10-19,42,874982.48,32440.64,14289.92,19998.5,9343.31,7172.19,112.91,0.0,1.0121,0.8937,0.0
DE,2020-10-26,43,893238.87,42038.34,15118.69,19779.41,15738.45,5333.77,102.61,0.0,1.0124,0.845,1.0
DE,2020-11-02,44,831065.01,36688.08,13522.79,14016.75,9455.55,6690.01,108.26,0.0,1.0127,0.8015,0.0
DE,2020-11-09,45,748354.84,22001.26,16158.6,7561.61,10547.66,7252.73,102.79,0.0,1.013,0.7645,0.0
DE,2020-11-16,46,779091.61,32482.66,23221.9,10974.2,9373.04,7909.84,113.69,0.0,1.0133,0.7349,0.0
DE,2020-11-23,47,785916.12,46785.94,12884.44,22148.99,11117.89,5786.64,100.56,0.0,1.0135,0.7136,0.0
DE,2020-11-30,48,780649.53,33585.5,13439.21,16135.04,12284.81,6532.74,104.96,1.0,1.0138,0.7008,1.0
DE,2020-12-07,49,735778.53,22856.7,13209.09,15177.96,10471.54,3280.69,103.66,0.0,1.0141,0.6963,0.0
DE,2020-12-14,50,828365.94,50156.23,24475.52,24167.16,14792.93,6371.95,97.12,0.0,1.0144,0.6999,0.0
DE,2020-12-21,51,887876.12,42123.24,16818.7,23221.63,11651.25,6635.45,104.05,1.0,1.0147,0.7108,1.0
DE,2020-12-28,52,804960.9,37229.29,18782.19,18971.31,11940.18,6011.7,122.34,0.0,1.015,0.7279,0.0
DE,2021-01-04,53,783654.21,35595.36,17677.08,18097.66,9438.36,7945.06,97.3,0.0,1.0153,0.75,0.0
DE,2021-01-11,54,841465.26,47607.56,15871.83,19050.92,12723.44,7739.58,104.19,0.0,1.0156,0.7758,0.0
DE,2021-01-18,55,862018.59,35486.3,18964.36,20804.39,11620.1,4363.39,112.58,0.0,1.0159,0.8037,0.0
DE,2021-01-25,56,903929.1,49722.59,30158.41,26688.17,10655.2,8435.84,111.4,0.0,1.0162,0.8326,0.0
DE,2021-02-01,57,957075.69,45483.74,26229.26,22250.58,10398.5,6683.09,100.12,1.0,1.0165,0.8609,0.0
DE,2021-02-08,58,949663.43,43620.13,17245.6,23811.75,19141.87,9124.92,76.17,0.0,1.0167,0.8878,0.0
DE,2021-02-15,59,935875.55,43306.3,23765.89,25961.27,11959.23,6258.63,105.17,0.0,1.017,0.9121,0.0
DE,2021-02-22,60,930946.17,41028.61,17722.87,16285.16,9038.18,8554.31,77.81,0.0,1.0173,0.9335,0.0
DE,2021-03-01,61,889365.58,51851.42,13824.01,24678.76,11068.47,8090.94,114.7,0.0,1.0176,0.9515,0.0
DE,2021-03-08,62,977587.28,35704.5,25990.5,20316.69,12819.54,9158.9,101.69,0.0,1.0179,0.9661,0.0
DE,2021-03-15,63,951790.07,29317.35,26730.85,10778.55,14441.38,8895.16,110.0,0.0,1.0182,0.9777,0.0
DE,2021-03-22,64,985936.49,48878.99,26318.29,12500.99,14507.92,8261.65,90.98,0.0,1.0185,0.9866,0.0
DE,2021-03-29,65,977464.67,49085.95,19743.97,17354.49,14844.45,6038.47,84.47,1.0,1.0188,0.9938,0.0
DE,2021-04-05,66,1009500.75,47737.99,21050.94,24091.05,11381.19,6137.36,102.61,0.0,1.0191,1.0,0.0
DE,2021-04-12,67,1062996.24,46985.92,24978.88,22216.03,13920.38,7674.02,99.66,0.0,1.0194,1.0062,0.0
DE,2021-04-19,68,1008905.84,40478.58,23318.94,22423.08,10701.96,8635.94,95.08,0.0,1.0197,1.0134,0.0
DE,2021-04-26,69,1012050.26,49751.12,19798.91,29876.31,11296.5,7550.59,100.85,0.0,1.02,1.0223,0.0
DE,2021-05-03,70,989390.07,42249.81,14415.71,15907.97,10443.72,9593.98,127.67,0.0,1.0202,1.0339,0.0
DE,2021-05-10,71,1070762.28,38112.62,21594.07,20997.37,9657.04,7973.67,108.35,0.0,1.0205,1.0485,0.0
DE,2021-05-17,72,996497.52,39147.71,25381.16,22147.15,15191.62,6738.77,110.49,0.0,1.0208,1.0665,0.0
DE,2021-05-24,73,1041284.18,57881.61,15674.48,17576.13,14069.92,7785.94,108.44,0.0,1.0211,1.0879,0.0
DE,2021-05-31,74,1025722.58,26541.56,22918.89,20437.77,14575.39,8496.26,114.79,0.0,1.0214,1.1122,0.0
DE,2021-06-07,75,1066095.27,44030.33,21341.69,13610.1,12103.15,8526.02,98.1,0.0,1.0217,1.1391,1.0
DE,2021-06-14,76,1110551.15,26157.39,22645.87,25244.21,13650.52,10835.68,79.45,0.0,1.022,1.1674,0.0
DE,2021-06-21,77,1145706.15,37878.74,22734.43,16719.42,7523.56,6707.44,98.11,0.0,1.0223,1.1963,0.0
DE,2021-06-28,78,1183404.93,34741.08,16378.31,26747.54,13381.96,7496.22,108.12,0.0,1.0226,1.2242,0.0
DE,2021-07-05,79,1140777.36,21782.44,12640.07,18560.19,11605.98,8109.46,90.3,0.0,1.0229,1.25,0.0
DE,2021-07-12,80,1134616.79,39550.79,16390.02,22120.3,12389.41,7304.74,98.24,0.0,1.0232,1.2721,0.0
DE,2021-07-19,81,1247340.73,33307.8,21228.95,17831.7,11636.25,6487.69,93.08,0.0,1.0235,1.2892,0.0
DE,2021-07-26,82,1137188.41,20554.42,15794.22,17605.56,8530.47,4890.25,115.02,0.0,1.0238,1.3001,1.0
DE,2021-08-02,83,1118036.12,40700.15,15005.65,15389.04,7322.3,6257.64,107.49,0.0,1.024,1.3037,0.0
DE,2021-08-09,84,1073875.0,44163.76,10907.61,17566.4,8828.51,5389.27,106.52,0.0,1.0243,1.2992,0.0
DE,2021-08-16,85,1216221.25,43921.09,22848.84,17994.44,11297.96,4430.45,106.22,0.0,1.0246,1.2864,1.0
DE,2021-08-23,86,1165379.82,35819.94,19469.9,14089.27,11409.99,5620.44,99.63,0.0,1.0249,1.2651,0.0
DE,2021-08-30,87,1188941.71,33377.47,19082.67,16122.85,7207.34,5229.35,101.98,0.0,1.0252,1.2355,0.0
DE,2021-09-06,88,1066716.0,41511.04,19573.35,14398.3,7908.88,7325.63,88.15,0.0,1.0255,1.1985,1.0
DE,2021-09-13,89,1139789.52,43572.4,18181.43,23798.68,8365.98,7304.37,78.14,0.0,1.0258,1.155,0.0
DE,2021-09-20,90,1062844.81,39852.43,15449.82,15952.06,9049.67,5322.85,101.5,1.0,1.0261,1.1063,0.0
DE,2021-09-27,91,1018486.95,26343.23,15695.85,21242.35,7084.11,6153.11,103.24,0.0,1.0264,1.0541,0.0
DE,2021-10-04,92,908503.6,33814.73,14863.05,15616.99,6978.23,4085.01,112.09,0.0,1.0267,1.0,1.0
DE,2021-10-11,93,992211.76,35508.94,24919.64,17166.21,8182.47,5882.55,115.71,1.0,1.027,0.9459,0.0
DE,2021-10-18,94,889140.62,20964.06,18253.99,12086.19,10026.56,7095.36,115.7,0.0,1.0273,0.8937,0.0
DE,2021-10-25,95,857055.59,36260.39,15036.89,15092.34,7596.49,7723.56,90.02,0.0,1.0276,0.845,0.0
DE,2021-11-01,96,859718.3,48752.99,18318.41,17463.87,9822.06,5747.34,96.48,0.0,1.0279,0.8015,0.0
DE,2021-11-08,97,805607.95,38298.91,13544.42,22361.67,12342.48,8219.22,104.8,0.0,1.0282,0.7645,0.0
DE,2021-11-15,98,777224.28,44605.79,22410.02,17991.33,7644.9,4801.8,125.32,0.0,1.0285,0.7349,0.0
DE,2021-11-22,99,772602.9,36289.33,15189.99,22348.52,10068.94,5254.61,114.8,0.0,1.0288,0.7136,0.0
DE,2021-11-29,100,742111.78,35090.54,19590.48,20087.78,12873.23,8133.31,111.19,0.0,1.029,0.7008,0.0
DE,2021-12-06,101,842192.25,39019.29,21992.03,24027.45,9966.56,9674.38,96.12,0.0,1.0293,0.6963,1.0
DE,2021-12-13,102,822534.94,30902.19,19884.59,18245.71,9807.19,8114.34,91.17,0.0,1.0296,0.6999,0.0
DE,2021-12-20,103,784924.6,30369.1,19165.74,27802.52,13912.49,7463.43,107.89,0.0,1.0299,0.7108,0.0
DE,2021-12-27,104,819890.54,48030.43,19203.58,17301.93,10793.21,4299.71,88.99,0.0,1.0302,0.7279,0.0
DE,2022-01-03,105,814098.99,49740.55,19293.95,16522.85,14294.94,4648.37,97.62,0.0,1.0305,0.75,0.0
DE,2022-01-10,106,840801.5,31848.94,17570.62,15054.75,12939.24,8150.19,98.85,0.0,1.0308,0.7758,0.0
DE,2022-01-17,107,866430.06,48218.51,18382.97,29615.55,11288.26,7500.92,115.93,0.0,1.0311,0.8037,1.0
DE,2022-01-24,108,892079.34,40329.06,26594.11,23884.69,13494.14,6393.11,96.45,0.0,1.0314,0.8326,1.0
DE,2022-01-31,109,952189.01,44480.14,20372.73,19433.18,13295.66,8439.09,75.61,0.0,1.0317,0.8609,0.0
DE,2022-02-07,110,958770.85,46093.95,17787.68,26376.43,15248.08,8636.16,105.04,1.0,1.032,0.8878,0.0
DE,2022-02-14,111,1011144.82,51207.12,19151.16,24293.74,11408.56,10156.11,93.01,0.0,1.0323,0.9121,0.0
DE,2022-02-21,112,974070.23,43868.08,26325.63,30061.73,13052.94,8866.63,100.43,0.0,1.0326,0.9335,0.0
DE,2022-02-28,113,943596.14,55802.47,24703.97,15026.1,12897.32,10844.03,99.13,0.0,1.0329,0.9515,0.0
DE,2022-03-07,114,1023563.1,46536.74,24368.01,20749.44,14998.97,8778.96,97.26,0.0,1.0332,0.9661,0.0
DE,2022-03-14,115,1001143.87,49542.85,20888.0,19985.09,10504.14,8605.7,107.9,0.0,1.0335,0.9777,0.0
DE,2022-03-21,116,1013578.72,36819.5,24624.6,13371.07,15950.76,10717.5,84.67,0.0,1.0338,0.9866,0.0
DE,2022-03-28,117,1078826.87,63336.06,19271.74,26809.3,14508.96,7116.13,94.83,1.0,1.0341,0.9938,0.0
DE,2022-04-04,118,983487.65,48361.96,20956.28,20908.61,9769.27,13818.43,106.84,0.0,1.0344,1.0,0.0
DE,2022-04-11,119,1040315.65,50382.87,26323.82,25308.88,16425.18,9480.87,93.86,0.0,1.0347,1.0062,1.0
DE,2022-04-18,120,1053528.0,29780.2,25788.14,32309.48,19054.65,9448.76,83.91,0.0,1.035,1.0134,1.0
DE,2022-04-25,121,973868.22,36448.08,17529.47,20272.12,15710.3,9641.6,106.69,0.0,1.0353,1.0223,0.0
DE,2022-05-02,122,1041291.94,53992.49,17936.41,19816.28,16688.78,11905.12,111.23,1.0,1.0355,1.0339,0.0
DE,2022-05-09,123,1080723.91,45319.05,21895.81,21938.51,13077.49,9930.63,99.55,0.0,1.0358,1.0485,0.0
DE,2022-05-16,124,1083442.65,26157.82,28504.28,25373.01,8488.81,5754.89,80.39,0.0,1.0361,1.0665,1.0
DE,2022-05-23,125,996877.98,50529.38,12905.52,18549.23,7922.67,10717.05,107.06,0.0,1.0364,1.0879,0.0
DE,2022-05-30,126,1022734.39,36768.21,21775.74,18024.45,13007.89,7688.44,83.4,0.0,1.0367,1.1122,0.0
DE,2022-06-06,127,1138123.98,52097.79,14723.97,24610.09,10745.76,8300.06,103.09,0.0,1.037,1.1391,0.0
DE,2022-06-13,128,1118107.89,39271.63,17451.26,21500.5,9798.61,5949.3,91.13,0.0,1.0373,1.1674,1.0
DE,2022-06-20,129,1084942.01,40906.48,18216.68,11613.5,11641.33,8686.65,88.4,0.0,1.0376,1.1963,0.0
DE,2022-06-27,130,1147362.63,47714.79,17681.75,14574.04,13009.31,6716.15,95.58,1.0,1.0379,1.2242,0.0
DE,2022-07-04,131,1100828.07,31116.28,16937.4,24654.95,8071.43,7736.65,98.17,0.0,1.0382,1.25,0.0
DE,2022-07-11,132,1212437.91,29850.11,18649.86,20120.04,10170.68,7025.94,93.56,0.0,1.0385,1.2721,0.0
DE,2022-07-18,133,1166394.0,35150.5,16335.79,15505.45,14291.15,10135.01,105.89,0.0,1.0388,1.2892,1.0
DE,2022-07-25,134,1218135.16,41909.49,12721.14,17367.4,8468.05,10043.39,95.54,0.0,1.0391,1.3001,0.0
DE,2022-08-01,135,1171226.37,25956.35,20444.16,17732.48,12457.27,7140.07,109.8,0.0,1.0394,1.3037,0.0
DE,2022-08-08,136,1218325.45,23210.45,20037.24,19977.54,9436.0,7055.13,102.81,0.0,1.0397,1.2992,0.0
DE,2022-08-15,137,1196921.38,40002.46,20068.04,12507.33,11428.02,6355.86,93.02,1.0,1.04,1.2864,0.0
DE,2022-08-22,138,1165096.29,29831.1,11734.5,14108.31,12409.99,8285.1,91.34,0.0,1.0403,1.2651,0.0
DE,2022-08-29,139,1158776.81,30935.59,17787.89,17700.74,11563.71,6272.12,83.53,0.0,1.0406,1.2355,0.0
DE,2022-09-05,140,1112429.19,20927.77,18895.71,16312.98,11803.19,6097.07,102.91,0.0,1.0409,1.1985,0.0
DE,2022-09-12,141,1074449.19,28597.79,13133.34,18438.1,7640.97,7913.62,96.45,0.0,1.0412,1.155,0.0
DE,2022-09-19,142,1030829.26,32924.55,16517.47,12432.99,12095.67,5884.89,76.28,0.0,1.0415,1.1063,0.0
DE,2022-09-26,143,1064723.58,39071.12,16087.75,17647.19,8197.11,6538.55,94.64,0.0,1.0418,1.0541,0.0
DE,2022-10-03,144,955955.93,27904.25,22574.54,20098.17,10411.79,4511.76,90.99,0.0,1.0421,1.0,0.0
DE,2022-10-10,145,974762.62,44110.97,22940.44,18177.5,10452.15,7559.06,115.76,1.0,1.0424,0.9459,0.0
DE,2022-10-17,146,914564.21,28782.2,11123.67,17137.86,10975.04,9258.53,82.97,0.0,1.0427,0.8937,0.0
DE,2022-10-24,147,900512.02,29049.24,25213.98,16500.34,10774.0,7699.83,85.59,0.0,1.043,0.845,0.0
DE,2022-10-31,148,824552.66,44479.14,13896.08,14169.51,8483.42,8793.01,111.1,0.0,1.0433,0.8015,0.0
DE,2022-11-07,149,822109.1,35920.11,20610.97,16983.18,7547.59,5726.17,113.57,0.0,1.0436,0.7645,0.0
DE,2022-11-14,150,838433.7,31109.02,20878.75,21890.11,12321.31,7324.54,92.55,0.0,1.0439,0.7349,1.0
DE,2022-11-21,151,786075.27,34431.24,14228.81,17343.92,11056.32,5766.19,93.68,1.0,1.0442,0.7136,0.0
DE,2022-11-28,152,785326.98,45927.9,19856.08,14856.8,13336.6,6899.93,106.16,0.0,1.0445,0.7008,0.0
DE,2022-12-05,153,780286.28,47589.36,18003.56,16587.87,10940.79,8496.36,76.73,0.0,1.0448,0.6963,0.0
DE,2022-12-12,154,765374.87,31358.48,20818.4,19493.51,8084.37,7648.93,81.39,0.0,1.0451,0.6999,0.0
DE,2022-12-19,155,825205.69,37860.92,19973.31,17666.23,13668.99,5479.33,97.19,0.0,1.0454,0.7108,1.0
DE,2022-12-26,156,823565.76,39600.64,24103.29,21337.41,10805.34,5733.7,115.5,0.0,1.0457,0.7279,0.0
DE,2023-01-02,157,868299.93,31800.13,20105.63,21878.13,12697.05,5734.25,95.64,0.0,1.046,0.75,1.0
DE,2023-01-09,158,870385.88,39869.67,19482.5,23743.61,10529.33,8856.33,101.01,0.0,1.0463,0.7758,0.0
DE,2023-01-16,159,861461.19,41047.17,24996.01,26338.85,16346.39,11585.78,111.34,1.0,1.0466,0.8037,0.0
DE,2023-01-23,160,859800.44,51158.41,23247.11,24977.86,10306.57,10602.03,121.07,0.0,1.0469,0.8326,0.0
DE,2023-01-30,161,971767.02,52482.92,24230.84,17187.72,11826.41,5248.8,94.23,0.0,1.0472,0.8609,0.0
DE,2023-02-06,162,900475.27,40021.22,18573.78,17550.08,13128.8,11003.67,99.83,0.0,1.0475,0.8878,0.0
DE,2023-02-13,163,983473.86,41498.39,17145.18,21348.26,10165.06,10294.55,118.22,1.0,1.0478,0.9121,0.0
DE,2023-02-20,164,949743.14,49620.86,19414.03,19924.52,14009.07,6052.84,84.78,0.0,1.0481,0.9335,0.0
DE,2023-02-27,165,965496.18,39008.81,19346.98,17060.67,17526.64,8300.08,110.28,0.0,1.0484,0.9515,0.0
DE,2023-03-06,166,979715.15,49718.92,25738.25,20276.32,12035.63,10845.67,89.82,0.0,1.0487,0.9661,0.0
DE,2023-03-13,167,1037502.67,43919.17,26715.72,20231.26,14471.44,9925.32,101.02,0.0,1.049,0.9777,1.0
DE,2023-03-20,168,996946.81,36150.78,21727.01,19409.77,6055.65,6620.8,97.57,0.0,1.0493,0.9866,0.0
DE,2023-03-27,169,999507.4,36308.37,28875.43,21032.54,13365.4,10077.1,90.42,0.0,1.0496,0.9938,0.0
DE,2023-04-03,170,995278.31,57857.3,28576.01,27723.38,12618.53,5137.74,90.17,0.0,1.0499,1.0,0.0
DE,2023-04-10,171,1027828.85,43356.21,23467.55,23269.91,11228.93,8552.37,102.76,0.0,1.0502,1.0062,0.0
DE,2023-04-17,172,995488.58,59176.99,18617.07,33293.34,16258.86,10939.95,109.96,0.0,1.0505,1.0134,0.0
DE,2023-04-24,173,1052843.47,39731.94,29116.28,22895.41,12417.45,8888.74,98.7,0.0,1.0508,1.0223,0.0
DE,2023-05-01,174,1118585.14,46485.42,21695.5,20689.36,12710.35,7908.74,100.7,0.0,1.0511,1.0339,0.0
DE,2023-05-08,175,1091038.26,64320.32,22300.22,21769.34,12066.28,10248.1,105.71,0.0,1.0514,1.0485,0.0
DE,2023-05-15,176,1083837.09,33917.59,20046.27,22610.32,7957.22,10279.94,90.28,0.0,1.0517,1.0665,0.0
DE,2023-05-22,177,1071756.53,26348.98,17455.41,23082.66,9856.1,10719.09,107.4,0.0,1.052,1.0879,1.0
DE,2023-05-29,178,1019757.75,52648.65,14787.14,29632.86,14976.81,9839.24,108.19,0.0,1.0523,1.1122,0.0
DE,2023-06-05,179,1062430.26,34419.64,23229.38,17133.48,7150.96,10031.59,126.04,1.0,1.0526,1.1391,0.0
DE,2023-06-12,180,1159317.07,40405.44,17108.2,23772.18,10306.52,9304.16,96.24,0.0,1.0529,1.1674,0.0
DE,2023-06-19,181,1114420.79,35212.94,32147.09,20772.18,11009.49,8401.06,95.42,0.0,1.0532,1.1963,0.0
DE,2023-06-26,182,1109253.13,41291.75,15338.64,13437.83,15856.91,7978.29,107.69,0.0,1.0535,1.2242,0.0
DE,2023-07-03,183,1148851.7,31174.67,14406.21,22212.77,13322.82,7333.16,108.19,0.0,1.0538,1.25,0.0
DE,2023-07-10,184,1145000.34,36444.21,20830.93,23694.58,10077.6,5727.61,94.65,0.0,1.0541,1.2721,0.0
DE,2023-07-17,185,1144126.36,40478.22,24248.07,15385.3,14047.93,6008.34,95.97,0.0,1.0544,1.2892,0.0
DE,2023-07-24,186,1181700.8,29139.19,18485.65,18217.29,9328.22,6888.22,105.41,0.0,1.0547,1.3001,0.0
DE,2023-07-31,187,1166791.53,30875.03,20005.41,11756.6,12944.28,7527.12,91.72,0.0,1.055,1.3037,1.0
DE,2023-08-07,188,1135430.81,32896.25,11158.82,13226.02,7723.35,9107.93,95.89,0.0,1.0553,1.2992,0.0
DE,2023-08-14,189,1158386.65,24898.0,15068.01,21083.18,12702.67,6913.64,100.9,0.0,1.0556,1.2864,1.0
DE,2023-08-21,190,1174530.01,31520.95,13518.84,15609.48,9490.22,8268.17,109.96,0.0,1.0559,1.2651,1.0
DE,2023-08-28,191,1105102.67,34881.98,10579.34,13258.26,8119.11,8285.49,93.95,0.0,1.0562,1.2355,0.0
DE,2023-09-04,192,1110807.82,31089.87,17290.29,17670.36,9696.77,6445.18,81.58,0.0,1.0565,1.1985,0.0
DE,2023-09-11,193,1091982.87,31764.86,9260.75,15039.25,10635.28,7516.54,80.83,0.0,1.0568,1.155,0.0
DE,2023-09-18,194,1033334.64,33335.85,12309.27,15158.74,9047.19,6367.79,87.41,0.0,1.0571,1.1063,0.0
DE,2023-09-25,195,1013656.47,29050.59,14921.67,19189.8,11142.0,8455.38,86.87,0.0,1.0574,1.0541,0.0
DE,2023-10-02,196,1012514.19,38116.73,13960.29,12853.68,8875.07,7549.38,98.45,1.0,1.0577,1.0,0.0
DE,2023-10-09,197,967325.35,43283.67,18146.14,13768.76,11339.55,5124.0,88.11,0.0,1.058,0.9459,0.0
DE,2023-10-16,198,917592.96,30704.44,17958.39,17445.59,11052.54,6988.32,92.97,0.0,1.0583,0.8937,0.0
DE,2023-10-23,199,905441.14,37464.54,20127.66,20385.88,10120.34,9081.47,92.26,0.0,1.0586,0.845,0.0
DE,2023-10-30,200,850696.91,32874.72,19862.69,21540.05,9444.41,6655.59,95.59,0.0,1.0589,0.8015,0.0
DE,2023-11-06,201,808003.47,37536.48,21480.29,15163.42,10811.92,7622.35,113.23,0.0,1.0592,0.7645,0.0
DE,2023-11-13,202,845980.3,46609.7,17740.4,21074.37,11820.18,7873.91,106.62,0.0,1.0595,0.7349,0.0
DE,2023-11-20,203,837449.51,39735.88,19127.88,15205.23,15281.77,5717.84,100.16,0.0,1.0598,0.7136,1.0
DE,2023-11-27,204,825867.16,23675.65,20220.86,25044.27,13074.47,8087.16,95.39,0.0,1.0601,0.7008,0.0
DE,2023-12-04,205,802131.97,40741.91,19204.35,14440.56,13392.38,5387.68,95.67,0.0,1.0605,0.6963,0.0
DE,2023-12-11,206,814927.2,47424.12,17510.73,24075.82,18462.97,6656.68,103.28,0.0,1.0608,0.6999,0.0
DE,2023-12-18,207,827517.9,37040.04,18090.41,16834.49,12827.17,9419.26,105.84,0.0,1.0611,0.7108,0.0
DE,2023-12-25,208,868642.65,47344.8,16513.42,27690.21,12992.92,8459.97,90.92,0.0,1.0614,0.7279,0.0
ES,2020-01-06,1,480406.81,25397.37,18477.75,11376.24,6616.4,5614.69,101.73,0.0,1.0003,0.7902,1.0
ES,2020-01-13,2,545559.13,21182.68,13618.0,12360.9,8138.77,6112.65,100.13,1.0,1.0007,0.8087,0.0
ES,2020-01-20,3,558861.49,26770.27,15125.05,12814.24,5998.89,4825.04,97.66,0.0,1.001,0.8279,1.0
ES,2020-01-27,4,520899.76,19624.93,11763.08,15390.18,7071.53,4148.18,110.28,0.0,1.0014,0.8477,0.0
ES,2020-02-03,5,565194.73,28663.3,10193.03,12934.42,7385.46,7234.41,88.99,0.0,1.0017,0.8681,0.0
ES,2020-02-10,6,573783.68,32890.27,12079.96,16183.14,7041.0,3581.75,89.59,0.0,1.0021,0.8891,0.0
ES,2020-02-17,7,615753.29,34600.6,14902.42,12737.96,9097.14,3729.27,89.76,1.0,1.0024,0.911,0.0
ES,2020-02-24,8,609643.61,30096.39,14252.9,12257.47,8922.63,5868.08,96.4,0.0,1.0027,0.934,0.0
ES,2020-03-02,9,614273.01,19240.36,14367.2,11515.61,9838.11,7046.32,87.71,0.0,1.0031,0.9581,0.0
ES,2020-03-09,10,596059.05,27830.25,12812.92,8521.8,7500.32,5557.72,99.51,0.0,1.0034,0.9837,0.0
ES,2020-03-16,11,644528.86,38424.86,12448.8,14196.79,10014.36,6457.5,98.35,0.0,1.0038,1.0107,0.0
ES,2020-03-23,12,622451.8,22305.63,13012.13,19042.5,5889.3,3243.97,92.13,0.0,1.0041,1.0392,0.0
ES,2020-03-30,13,635962.55,26710.35,15473.42,14753.77,5857.38,4865.94,108.74,1.0,1.0045,1.069,0.0
ES,2020-04-06,14,595581.0,34650.79,15778.05,15362.09,6136.79,3377.87,99.4,0.0,1.0048,1.1,0.0
ES,2020-04-13,15,663055.88,30272.22,10761.71,12360.19,8098.79,6230.43,110.63,0.0,1.0052,1.1317,0.0
ES,2020-04-20,16,669475.34,40136.68,15459.66,12758.87,9984.13,3705.34,98.05,0.0,1.0055,1.1635,0.0
ES,2020-04-27,17,704537.43,22754.9,11596.48,15956.85,7035.61,3969.78,99.76,0.0,1.0058,1.195,0.0
ES,2020-05-04,18,672379.24,21215.41,14466.13,18539.06,7178.9,5834.17,94.37,0.0,1.0062,1.2252,0.0
